timesteps,entropy
21100.0,2.3007583618164062
21200.0,2.300907611846924
21300.0,2.3006319999694824
21400.0,2.3008158206939697
21500.0,2.3007400035858154
21600.0,2.3007588386535645
21700.0,2.3006203174591064
21800.0,2.3005363941192627
21900.0,2.3007030487060547
22000.0,2.300513744354248
22100.0,2.3005242347717285
22200.0,2.3003926277160645
22300.0,2.3000805377960205
22400.0,2.300001621246338
22500.0,2.2999696731567383
22600.0,2.3000824451446533
22700.0,2.30008864402771
22800.0,2.3000142574310303
22900.0,2.300153970718384
23000.0,2.3001296520233154
23100.0,2.300158739089966
23200.0,2.299989700317383
23300.0,2.300030469894409
23400.0,2.3002049922943115
23500.0,2.3001322746276855
23600.0,2.2998998165130615
23700.0,2.3001725673675537
23800.0,2.3003814220428467
23900.0,2.3003346920013428
24000.0,2.3005127906799316
24100.0,2.3001227378845215
24200.0,2.3005001544952393
24300.0,2.3001134395599365
24400.0,2.3001768589019775
24500.0,2.299990177154541
24600.0,2.3004908561706543
24700.0,2.3001341819763184
24800.0,2.3001859188079834
24900.0,2.299736261367798
25000.0,2.2999682426452637
