timesteps,entropy,loss
21690.0,2.2866883277893066,
21780.0,2.2862775325775146,
21870.0,2.28922176361084,
21960.0,2.2860043048858643,
22050.0,2.2881717681884766,
22140.0,2.2839107513427734,
22230.0,2.2897610664367676,
22320.0,2.2898130416870117,
22410.0,2.2904767990112305,
22500.0,2.2779390811920166,-0.03368648886680603
