timesteps,entropy,loss
16740.0,2.2964205741882324,
16830.0,2.3002851009368896,
16920.0,2.2989861965179443,0.0011031338945031166
17010.0,2.2966582775115967,
17100.0,2.296231508255005,
17190.0,2.300302743911743,
17280.0,2.3001394271850586,-0.0011980298440903425
17370.0,2.299556255340576,
17460.0,2.299107789993286,
17550.0,2.297008991241455,
17640.0,2.2959792613983154,-0.004769026767462492
17730.0,2.299792528152466,
17820.0,2.295743703842163,
17910.0,2.295192241668701,
18000.0,2.296354055404663,-0.006711762864142656
18090.0,2.298781394958496,
18180.0,2.295506238937378,
18270.0,2.299487829208374,
18360.0,2.2956655025482178,0.0001004519872367382
18450.0,2.300175189971924,
18540.0,2.3003087043762207,
18630.0,2.2954020500183105,
18720.0,2.295771360397339,0.0003069913946092129
18810.0,2.297935724258423,
18900.0,2.300321578979492,
18990.0,2.298036813735962,
19080.0,2.3001859188079834,0.005795063450932503
19170.0,2.300070285797119,
19260.0,2.2979700565338135,
19350.0,2.300123691558838,
19440.0,2.3000855445861816,0.002870614640414715
19530.0,2.297490119934082,
19620.0,2.2988204956054688,
19710.0,2.2990455627441406,
19800.0,2.2973318099975586,0.004950018599629402
19890.0,2.2992489337921143,
19980.0,2.299436569213867,
20070.0,2.2999279499053955,
20160.0,2.2995104789733887,0.0037702610716223717
20250.0,2.2971675395965576,
20340.0,2.3000097274780273,
20430.0,2.299118757247925,
20520.0,2.2981646060943604,0.0015982771292328835
20610.0,2.2985408306121826,
20700.0,2.2973861694335938,
20790.0,2.2972357273101807,
20880.0,2.30015230178833,-0.005927029997110367
20970.0,2.2999448776245117,
21060.0,2.2994160652160645,
21150.0,2.2983624935150146,
21240.0,2.29561185836792,0.0014280849136412144
21330.0,2.299215793609619,
21420.0,2.2953195571899414,
21510.0,2.2972185611724854,
21600.0,2.2996654510498047,-0.01116588618606329
21690.0,2.296881675720215,
21780.0,2.296717405319214,
21870.0,2.299856662750244,
21960.0,2.2989661693573,0.008830522187054157
22050.0,2.2989182472229004,
22140.0,2.2977724075317383,
22230.0,2.298107147216797,
22320.0,2.2951951026916504,0.0049240500666201115
22410.0,2.2991232872009277,
22500.0,2.295621156692505,-0.0061858720146119595
